district,title,community,floor,year,bedroom,living_room,area,price,unit_price
望城,户型周正，看房方便，简装房出售,澳海谷山府,中楼层,2018,5,2,141.0,123,8724
望城,月亮岛谷山旁，户型周正，采光通风好，宜居小区,澳海澜庭月亮湾,低楼层,2017,4,2,122.7,100,8150
望城,罐子岭正地铁口，配套成熟，次新小区环境 户型周正,万润·滨江天著,高楼层,,5,2,146.69,172,11726
望城,一线山景房，全屋品牌家具家电，拎包入住,时代倾城,中楼层,,3,2,95.0,98.8,10400
望城,店长推荐，大阳台，视野开阔采光好，,明发阅江悦府,中楼层,,2,2,89.0,94,10562
望城,此房东诚心出售，房子无户口，小区人车分流国企开发,金色阳光家园,高楼层,,3,1,91.1,71.88,7891
望城,正地铁口 户型格局好 楼层好 视野旷阔,时代倾城,低楼层,,3,2,115.51,115,9956
望城,双层复式，买一得二，毛坯，装修随心,澳海澜庭,高楼层,2018,4,2,136.0,118,8677
望城,此房满五唯一，省个税，随时看房，强力推荐,新城国际花都,中楼层,2018,3,2,96.21,70.8,7359
望城,户型周正，业主诚心出售，看中价格可谈,富基世纪公园二期,高楼层,2013,4,1,133.61,88.5,6624
望城,时代倾城二期精空全新未入住看山看江好视野好楼层,时代倾城,中楼层,,2,2,88.17,89.8,10185
望城,次新小区 1梯4户小高层 带燃气一房,绿城高尔夫小镇,中楼层,,1,1,58.48,54.6,9337
望城,润和山水郡 4室3厅 东南,润和山水郡,中楼层,,4,3,118.36,130,10984
望城,龙湖璟宸原著 精装四房 通透户型 诚心出售,龙湖璟宸原著香颂,中楼层,,4,2,125.95,165,13101
望城,诚心 自住装修 ，家电齐全，中间楼层，公摊小。,澳海澜庭月亮湾,中楼层,,3,2,87.27,76.8,8801
望城,欢乐推荐 润和又一城二期满五唯一精装三房 砂之船奥莱,润和又一城二期,高楼层,2015,3,2,93.66,95,10144
望城,户型周正，业主诚心出售，看中价格可谈,富基世纪公园,中楼层,2017,4,2,140.46,99,7049
望城,龙湖璟宸原著香颂 3室1厅 南 北,龙湖璟宸原著香颂,低楼层,,3,1,90.32,85,9411
望城,新华联梦想城5-2-1-2 135.00m² 178 万,新华联梦想城,中楼层,2017,5,2,134.0,178,13284
望城,诚心出售 随时看房 中间楼层 视野好,新城国际花都六期,低楼层,2019,4,2,127.82,99.9,7816
望城,明发阅江悦府5-2-1-2 129.00m² 135 万,明发阅江悦府,高楼层,,5,2,129.93,135,10391
望城,品牌物业居家装修四房的改成了很好的二房直接入住,龙湖湘风原著B2区,高楼层,,2,1,114.91,110,9573
望城,新华联梦想城3-2-1-1 84.86m² 71 万,新华联梦想城,高楼层,,3,2,84.86,69,8132
望城,龙湖紫宸 舒适四房两卫 朝东 俯瞰别墅区 楼层好,龙湖璟宸原著紫宸,中楼层,,4,2,143.31,135,9421
望城,有子母车位，楼栋很好，景观不错！楼层也好,时代倾城,中楼层,,4,2,102.78,115,11189
望城,清水毛坯 价格实在 诚心出售 楼层视野采光好,绿地香树花城,低楼层,,2,2,78.61,38,4834
望城,一梯两户 毛坯电梯洋房 小区环境好 看房方便,润和紫郡,高楼层,,4,2,153.0,152,9935
望城,地铁口房东自住装修，保养好，出门就是砂之船商场,明发阅江悦府,中楼层,,3,2,88.69,105,11839
望城,双地铁口 视野好 新上毛坯 想看马上能看,嘉宇银杉,高楼层,2018,3,2,89.23,83,9302
望城,地铁+学 校+次新小区+德房高+四大商场+视野好,乾源国际广场,高楼层,,3,2,95.59,99,10357
望城,望城好房，周南，南雅，出售毛坯三房。。。。,长房星珑湾,高楼层,,3,2,88.4,59.8,6765
望城,龙湖紫宸 舒适三房两卫 俯瞰谷山森林公园 好楼层,龙湖璟宸原著紫宸,高楼层,,3,2,104.72,91,8690
望城,龙湖紫宸，低楼层毛坯，诚心出售,龙湖璟宸原著紫宸,低楼层,,4,2,127.12,127,9991
望城,满五唯一、次新小区，小高层，南北双阳台，舒适度高,荣盛岳麓峰景,中楼层,,3,2,128.0,115,8985
望城,新华联洋房 视野开阔 南北户型 诚心出售,新华联梦想城,中楼层,2018,5,2,134.7,145,10765
望城,高楼层精装4房 视野宽阔 楼间距宽 房龄新,碧桂园高尔夫花园,高楼层,,4,2,144.18,160,11098
望城,吾悦广场洋房 小区环境好 视野宽阔 采光充足户型周正,金地三千府,中楼层,,3,2,114.67,106,9244
望城,龙湖紫宸低楼层 物业品质好 环境优美,龙湖璟宸原著紫宸,低楼层,,4,2,126.89,110.9,8740
望城,望城好房 好业主 好诚意 周南 满五唯一,绿地香树花城,低楼层,2015,3,2,92.96,58.8,6326
望城,龙湖周正大四房 楼层好视野开阔 采光好 诚心出售,龙湖璟宸原著紫宸,中楼层,,4,2,128.0,123,9610
望城,区政府斑马湖，规划地铁口，精装居家小三房,联诚国际城,高楼层,,3,2,96.3,65,6750
望城,2017年6月30号交房 新小区环境绿化好 户型好,绿地香树花城,高楼层,,2,2,78.02,39.8,5102
望城,次新小区，配套成熟，购物方便，临公园,澳海澜庭月亮湾,高楼层,,3,2,99.11,74,7467
望城,湘江新区，永旺梦乐城，装修小三房,中粮自然天城,高楼层,2013,3,2,88.24,76.6,8681
望城,南北通，满五唯一，滨江北，小高层 近地铁,玫瑰园,高楼层,2007,4,2,154.0,115,7468
望城,满五唯一中间楼层户型周正视野开阔边户,新城国际花都,中楼层,,3,2,117.95,110,9326
望城,满五唯一 楼层好 光线好 业主诚意出售,长房星珑湾,低楼层,,4,2,138.88,92,6625
望城,店长推荐！地铁口毛坯四房，户型周正，楼层好，视野好,勤诚达境界城,中楼层,2018,4,2,124.78,126.8,10162
望城,好房推荐 品质小区 视野开阔 通风好,时代年华,中楼层,,3,2,99.59,95,9540
望城,业主诚心出售户型周正近吾悦生活广场小区绿化好,新城国际花都六期,高楼层,,3,2,104.96,80,7622
望城,清水毛坯，吾悦广场旁，楼层采光好，交通方便,大汉汉园,中楼层,2017,4,2,156.0,121,7757
望城,地铁口 户型周正 清水毛坯 次新校区 视野好,润和天地印湘江,高楼层,,4,2,129.14,132,10222
望城,新上好房 经典2+1户型 装修保养好 满五唯一 诚意出售,时代倾城,高楼层,2018,2,1,87.34,88,10076
望城,唯一免个税，随时看房，视野好，小区位置好,澳海澜庭月亮湾,高楼层,2017,2,2,87.29,58.8,6737
望城,全新精装.采光充足 配套设施齐全 交通便利人车分流,新华联梦想城,中楼层,2018,4,2,135.0,200,14815
望城,月亮岛300米地铁口毛坯好房，看湘视野，月亮岛景区,星月绿洲,高楼层,,4,2,108.94,102,9363
望城,东方明珠3期绝美山景3房2卫，直接拎包入住,珠江东方明珠,高楼层,,3,2,117.77,119,10105
望城,时代倾城 3室2厅 东南,时代倾城,高楼层,,3,2,115.46,128,11087
望城,澳海澜庭月亮湾 毛坯三房两卫 随时看房 业主急卖,澳海澜庭月亮湾,高楼层,,3,2,108.98,81.8,7506
望城,电梯洋房带地下室花园，环境优美，人车分流，简单装修,金地三千府,低楼层,,4,2,153.23,167,10899
望城,龙湖璟宸原著香颂，墅区高层 视野采光好,龙湖璟宸原著香颂,中楼层,,4,2,142.97,155.2,10856
望城,"户型周正, 采光很好，小区绿化不错",富基世纪公园,高楼层,2015,4,2,132.94,99.8,7508
望城,南北通透双阳台户型，2梯2户小高层装修保养新,碧桂园高尔夫花园,中楼层,,4,2,124.12,138,11119
望城,私梯入户精装小高层南北通透4房拎包入住,碧桂园高尔夫花园,低楼层,,4,2,144.18,165,11445
望城,龙湖湘风原著，大品牌开发商，精装3房，南北通透,龙湖湘风原著B1区,低楼层,,3,2,90.46,83,9176
望城,新小区，楼层视野相当好，经典户型房屋周正,龙湖璟宸原著紫宸,中楼层,,3,2,104.77,105,10022
望城,好房 好业主 好诚意 周南 满五唯一,绿地香树花城,高楼层,,2,2,79.01,44,5569
望城,地铁4号线 罐子岭站 精装5房 有家具家电 业主诚意出售,万润·滨江天著,中楼层,,5,2,148.0,195,13176
望城,地铁口 毛坯，三室两卫，坐北朝南 中间楼层,长高圆梦佳苑,中楼层,,3,2,113.36,90,7940
望城,地铁口 小高层洋房 视野好 业主诚意出,明发阅江悦府,高楼层,,4,2,121.52,142.8,11752
望城,小徐推荐：电梯洋房，正规四房，诚心出售，随时看房,润和紫郡,中楼层,,4,2,149.6,165,11030
望城,地铁口 月亮岛 毛坯四房 采光好 视野佳,润和天地印湘江,中楼层,,4,2,129.79,158,12174
望城,急售！急售！明发二期 毛坯 带花园,明发阅江悦府,低楼层,,3,2,90.15,78,8653
望城,业主急售 毛坯三房 交通便利 环境优美 配套成熟,润和又一城二期,低楼层,2018,3,2,92.94,82.8,8909
望城,业主急售 毛坯三房 交通便利 环境优美 配套成熟,润和又一城二期,低楼层,2018,3,2,92.94,82.8,8909
望城,好房推荐小区安静视野佳，70年产权公寓,山与墅,中楼层,,1,1,45.69,32,7004
望城,业主急售 毛坯四房 交通便利 环境优美 配套成熟,润和又一城二期,低楼层,2018,4,2,127.64,115.9,9081
望城,唯一不满五，视野好，户型周正，地铁口,万润·滨江天著,低楼层,,4,2,129.71,149.6,11534
望城,地铁口 毛坯四房 交通方便 满五唯一,时代倾城,中楼层,,3,2,115.46,110,9528
望城,明发国际洋房 四房二卫 总层十一层,明发阅江悦府,中楼层,,4,2,121.0,138,11405
望城,此房通透格局，楼层视野相当好，经典户型房屋周正,龙湖璟宸原著紫宸,低楼层,,3,2,104.77,119,11359
望城,地铁口 精装大三房 诚心出售 出门砂之船,CROSS尚公馆,低楼层,2011,3,2,114.24,91,7966
望城,湘江新区 央企开发商 毛坯小3房 业主诚心出售,中粮鸿云,低楼层,2017,3,2,88.92,74,8323
望城,新华联洋房复式楼层 采光好 居住舒适,新华联梦想城,高楼层,2018,5,2,135.1,165,12214
望城,龙湖品质小区 清水毛坯 随时看房 三房两卫,龙湖璟宸原著香颂,低楼层,,3,2,104.84,88,8394
望城,好房 好业主 好诚意 周南 满五唯一,绿地香树花城,低楼层,,1,1,48.83,22,4506
望城,5房2卫 满五唯一 业主急售 采光好 次新小区 近地铁,润和又一城二期,低楼层,,5,2,136.36,130,9534
望城,楼层好，视野开阔，小区环境优美，近吾悦广场,新城国际花都,低楼层,2014,3,2,94.0,64.7,6883
望城,小阳推荐：湘江新区，龙湖高尔夫，别墅仰望的大平层,中粮观澜壹品,中楼层,,4,2,170.43,167,9799
望城,店长力荐，雷锋大道，麓谷北吾悦广场百果园，看房方便,新城国际花都,高楼层,2017,3,2,93.71,64,6830
望城,谷山旁龙湖香颂105平周正三房15楼山景房诚意出售,龙湖璟宸原著香颂,高楼层,,3,2,104.84,92,8776
望城,润和又一城二期 4室2厅 南,润和又一城二期,高楼层,2018,4,2,126.0,125,9921
望城,3房1卫 满五唯一 次新小区 开发商物业 采光好,润和又一城二期,高楼层,2018,3,2,92.94,75,8070
望城,境界城 四号地铁盘 得房高 省个税 人车分流,勤诚达境界城,高楼层,2018,4,2,144.37,162.8,11277
望城,金星北乾源国际广场4房 自住装修南北通透 星巢Park,乾源国际广场,低楼层,2018,4,2,115.34,123.8,10734
望城,小阳推荐：湘江新区，吾悦广场，金地七期好三房,金地自在城,高楼层,,3,2,108.89,75,6888
望城,房子是正地铁口的，出行方便 月亮岛近，诚意出售,勤诚达新界,高楼层,,5,2,114.0,129,11316
望城,谷山龙湖香颂105平顶层周正3房毛坯房诚意出售,龙湖璟宸原著香颂,高楼层,,3,2,104.84,82.8,7898
望城,小阳推荐：湘江新区，低密别墅洋房小区大四房,大汉汉园,中楼层,2017,4,2,148.91,134,8999
望城,地铁口三房 满五唯一 精装全套 随时拎包入住,时代倾城,低楼层,,3,2,115.46,129,11173
望城,乾源国际 三房二卫 毛坯出售,乾源国际广场,低楼层,2018,3,2,96.13,97,10091
望城,店长推荐好4房中间楼层户型通透周南,绿地香树花城,低楼层,,4,2,122.39,71,5802
望城,此房满五唯一，户型周正，配套齐全，交通便利,澳海澜庭月亮湾,高楼层,2017,3,2,106.26,100,9411
望城,可以看谷山 中间楼层 房东急售 人车分流花园小区,澳海谷山府,中楼层,2017,3,2,103.52,76.3,7371
望城,精装修 新小区环境绿化好 户型好 看房方便,绿地香树花城,高楼层,2016,2,2,79.0,42,5317
望城,澳海谷山府洋房，中间楼层，看房方便，清水毛坯出售,澳海谷山府,中楼层,2017,4,2,118.34,104.2,8806
望城,金星北时代倾城 四期看山 精装三房拎包入住,时代倾城,高楼层,,4,2,122.69,132.8,10825
望城,中粮观澜壹品 一体一户小高层 前后宽 无遮挡,中粮观澜壹品,低楼层,,4,2,170.0,180,10589
望城,明发国际 小高层 毛坯 四房 二卫 出售,明发阅江悦府,中楼层,,4,2,121.52,128,10534
望城,店长推荐 新小区环境绿化好 户型好 人车分流 看房方便,绿地香树花城,低楼层,,4,2,121.7,79,6492
望城,润和又一城二期，小区新， 目式教育，旁边砂之船,润和又一城二期,低楼层,2018,3,1,106.81,93,8708
望城,时代倾城 3室1厅 南,时代倾城,中楼层,2017,3,1,102.78,115,11189
望城,新城国际花都五期（次新小区） 精装小三房 提前预约,新城国际花都,低楼层,,3,2,102.6,80,7798
望城,金星北乾源国际三期精装三房拎包入住,乾源国际广场,中楼层,2018,3,2,105.0,122,11620
望城,润和滨江府一期 地铁口洋房 带露台,润和滨江府一期,低楼层,,4,2,119.82,180,15023
望城,临观音岩水库 景观房 俯瞰 湖南星河湾高尔夫球场,碧桂园高尔夫花园,低楼层,,5,2,193.71,190,9809
望城,金色阳光家园 3室2厅 南,金色阳光家园,高楼层,2013,3,2,127.32,106,8326
望城,品质小区 钻石物业 谷山旁 楼层好 采光和视野无遮挡,龙湖璟宸原著紫宸,高楼层,2019,4,2,127.0,110,8662
望城,湘江新区，湖南报业文化城，一梯两户小高层业主诚售,米地亚家园,中楼层,,3,2,132.87,92,6925
望城,房东自住的婚房，只住了不到两个月，东西都是全新的。,新城国际花都,中楼层,,3,2,98.6,79,8013
望城,湘江新区 报业文化城 1梯2户 单位步梯房,米地亚家园,高楼层,,3,2,122.56,82,6691
望城,金星北 润和紫郡 舒适低密洋房 带大花园 配套成熟,润和紫郡,低楼层,2013,5,2,201.14,227,11286
望城,新小区毛坯房 楼层15 采光视野好 诚心售卖,绿地香树花城,中楼层,,3,2,89.86,53,5899
望城,已装修南北通风边户 双阳台双卫生间 拎包入住,绿地香树花城,低楼层,,3,2,112.07,68,6068
望城,新小区毛坯房 楼层10采光视野好 价格实在,绿地香树花城,低楼层,2016,2,2,79.0,40,5064
望城,绿地毛坯 楼层6 南北通风边户 双阳台 靠河边,绿地香树花城,低楼层,2015,3,2,106.0,62,5850
望城,慧姐推地铁口，小区出入口，精装拎包入住,时代倾城,中楼层,,2,2,87.34,83,9504
望城,毛坯清水，户型周正，人车分流，刚需四房,澳海望洲府,中楼层,,3,2,137.0,89,6497
望城,次新房，户型通透，视野好，居住舒服,顺舟旺城,高楼层,,3,2,104.66,97.8,9345
望城,月亮岛优质小区，户型周正，小区人车分流，配套完善,金富星悦汇,低楼层,,4,2,125.43,112,8930
望城,谷山旁 澳海澜庭月亮湾 房龄新 满五唯一 三房清水毛坯,澳海澜庭月亮湾,中楼层,2017,3,2,111.85,96,8583
望城,满五唯一100平毛坯小三居低总价！近周南,中航山水蓝天,高楼层,,3,2,106.97,60.8,5684
望城,澳海澜庭 4室2厅 南,澳海澜庭,低楼层,,4,2,136.0,103,7574
望城,富基世纪公园 小区环境优美 诚心出售 看房方便,富基世纪公园,低楼层,,2,1,51.37,39.8,7748
望城,朝南，4房2厅1卫，湖景房，视野宽广，中间好楼层，,富基世纪公园,中楼层,2014,4,2,116.0,88,7587
望城,开阔的视野 南北双阳台 配套齐全 户型很好,顺舟旺城,中楼层,,4,2,134.09,140.18,10455
望城,地铁口，商场旁，月亮岛公园就在家门口,万润·滨江天著,高楼层,,4,2,131.51,157,11939
望城,湘江新区，金山桥一中，永旺梦乐城，时代大四房，,时代年华,高楼层,,4,2,144.22,135,9361
望城,湘江新区 星河湾俱乐部 绿城品质小高层 随时看房,绿城高尔夫小镇,中楼层,,3,2,97.19,80,8232
望城,新小区 南北通风边户毛坯 楼层16 双阳台,鸿海·公园里,中楼层,,3,2,106.49,66,6198
